Reputation,LuFid,EinheitlicheID,Exz_gefoerdert_FJ,Profs,Mitarbeiter,Drittmitteleinnahmen,Grundmittel,DiplBaMa,StudierendeGesamt,Zitationen,Publikationen,Foerderphase,DM_DFG_Mittel,FoerderungPhase1
0,40,66,0,0,0,0,,3.5999999,.0035999999,.00060000003,0,1,11.73363343036382,0
0,40,66,0,0,,0,,0,0,.0099999998,.0015,2,18.57017189412558,0
0,41,66,0,1.8,4.4000001,0,.329729729705,0,0,0,0,1,11.73363343036382,0
0,41,66,0,4.8,20,0,.7808311539212613,273.20001,.27320001,0,0,2,18.57017189412558,0
0,42,66,0,17.8,58.400002,.0989184243997652,4.420723138747153,1494.6,1.4945999,.0026,.00080000004,1,11.73363343036382,0
0,42,66,0,18,57,.3621772988146932,6.83762427551611,1489.4,1.4894,.0089999996,.0014,2,18.57017189412558,0
0,44,66,0,6.2,10.4,.0294994682893503,1.336757767604567,170.39999,.25099999,.0018,.0020000001,1,11.73363343036382,0
0,44,66,0,6.4,8,.0385890679655551,1.910463335149127,149.39999,.26479998,.015800001,.0018,2,18.57017189412558,0
0,45,66,0,3,4,.0434477415445447,.6964196317136223,63.799999,.0744,.0018,.0020000001,1,11.73363343036382,0
0,45,66,0,2.8,9.1999998,.0757442480503233,1.017714657626436,95.199997,.118,.015800001,.0018,2,18.57017189412558,0
0,47,66,0,1.2,2.5999999,0,.109189189181,,0,.0012000001,0,1,11.73363343036382,0
0,47,66,0,.8,5,.0289295872310911,.102501902264274,,0,.0061999997,0,2,18.57017189412558,0
0,48,66,0,7,38,1.127290604564638,1.566239657064601,591.40002,.67620003,.0166,.0040000002,1,11.73363343036382,0
0,48,66,0,8.4,67,2.448205003258975,3.257962335726616,835.40002,.97820002,.044799998,.0071999999,2,18.57017189412558,0
0,49,66,0,5.4,24,.5093359205527804,2.810108532231307,598.20001,.88959998,.00080000004,0,1,11.73363343036382,0
0,49,66,0,5.8,44.599998,.8012034068213173,4.851188299729105,561.20001,.92640001,.0016000001,.00020000001,2,18.57017189412558,0
0,50,66,0,0,.33333334,.0541011351250355,1.013101018742806,,0,0,0,1,11.73363343036382,0
0,50,66,0,1.6,3.5999999,.1145124279384388,.4039957084836518,172,.17200001,0,0,2,18.57017189412558,0
0,53,66,0,0,,0,.004324324324,,0,.0089999996,.0020000001,1,11.73363343036382,0
0,55,66,0,0,,0,,27,.027000001,0,0,2,18.57017189412558,0
0,56,66,0,15.8,51.799999,.5166177238961812,5.171729149144301,1546.4,1.6128,.0164,.0040000002,1,11.73363343036382,0
0,56,66,0,16.6,70.199997,.8304144391483881,8.876091008722277,1515.2,1.5854,.14039999,.020200001,2,18.57017189412558,0
0,1,67,0,1.8,10,0,,,0,0,0,1,19.95966682863337,0
0,1,67,0,1.4,1.2,.2359778720570539,.3230560217815548,,0,0,0,2,40.54295394787458,0
0,2,67,0,28.8,154.60001,5.807958772583299,11.85589651281093,805.79999,.80579996,.89559996,.062600002,1,19.95966682863337,0
0,2,67,0,27,177,5.250369137355938,11.58015219574081,1298.8,1.2988,1.9544001,.092800006,2,40.54295394787458,0
0,3,67,0,1,6.8000002,.0064666266849526,.3131659979009288,59.400002,.0594,.0027999999,.0014,1,19.95966682863337,0
0,3,67,0,1,3.8,.0005997687347225,.2746907660105956,103,.103,.0032000002,.0022,2,40.54295394787458,0
0,4,67,0,3.6,9,.0064050987044612,.7893293936819421,19.799999,.1472,.00060000003,0,1,19.95966682863337,0
0,4,67,0,3.8,10,.0711712937755205,.625063624232125,102.6,.16939999,.00020000001,.00020000001,2,40.54295394787458,0
0,5,67,0,5.4,12.6,.0181562396640713,1.919552702543124,234.39999,.523,.001,.0022,1,19.95966682863337,0
0,5,67,0,9,19.200001,.1172577643707711,2.011345608141934,354.39999,.49000001,.0052,.0046000001,2,40.54295394787458,0
0,6,67,0,1,0,0,,,0,0,0,2,40.54295394787458,0
0,7,67,0,9.4,11.4,.239699617254123,1.684392725334431,167,.167,.001,.0022,1,19.95966682863337,0
0,7,67,0,10.8,17.200001,.3760689572885486,1.675442508318703,191.39999,.19139999,.0052,.0046000001,2,40.54295394787458,0
0,8,67,0,0,0,0,,,0,.012,.00020000001,2,40.54295394787458,0
0,10,67,0,2.2,2.8,.1393731825163256,.662283713071753,160.8,.16080001,.0016000001,.00060000003,1,19.95966682863337,0
0,10,67,0,0,.80000001,.001732810920298,.1416787475380121,81,.081,.0064000003,.0014,2,40.54295394787458,0
1,12,67,1,28.2,169.60001,6.745304463206238,13.4187968304632,1119,1.24,8.2894001,.31400001,1,19.95966682863337,0
1,12,67,1,32.6,231.2,9.873014145607597,11.39818079149581,1224.4,1.2601999,15.1224,.45920002,2,40.54295394787458,1
1,13,67,1,16.2,148.2,3.830185268812937,10.78853217826132,380.60001,.43179998,6.1543999,.16760001,1,19.95966682863337,0
1,13,67,1,16.8,133.39999,4.102044853168484,8.721638566224831,575.59998,.59759998,13.3042,.206,2,40.54295394787458,1
0,17,67,0,5.6,11.8,.2730400619627431,1.834895426298661,414,.41979998,.011399999,.003,1,19.95966682863337,0
0,17,67,0,5.6,14.6,.4597444358676068,1.113803828028459,139,.13960001,.042599998,.0068000001,2,40.54295394787458,0
0,18,67,0,12.6,22.799999,.389461026082619,3.307085243137916,262.60001,.28839999,.00080000004,.0027999999,1,19.95966682863337,0
0,18,67,0,13.6,28.6,1.036890349131379,2.236287055422409,258.20001,.27179998,.0027999999,.003,2,40.54295394787458,0
0,19,67,0,18.4,101.4,3.902974294304669,8.746903005846516,521.20001,.5212,.2068,.033,1,19.95966682863337,0
0,19,67,0,16.2,117.6,5.480028897577681,7.143626111170282,579.79999,.57980001,.49599999,.0374,2,40.54295394787458,0
0,20,67,0,6.6,19.200001,.4993579444318175,2.158249383421604,328.20001,.35600001,.0146,.001,1,19.95966682863337,0
0,20,67,0,4,10.8,.3294995837239663,1.259891301871757,327.39999,.33560002,.058200002,.0052,2,40.54295394787458,0
0,21,67,0,17.4,60.599998,1.677487186681513,6.035412451488091,211.8,.21180001,1.515,.056599997,1,19.95966682863337,0
0,21,67,0,16,89.199997,2.933156477896706,5.392493884947905,302.20001,.30220002,3.0956001,.093800001,2,40.54295394787458,0
1,22,67,0,12.8,25.4,.1616471539245148,3.505973232754847,526.20001,1.0846,.001,.0022,1,19.95966682863337,0
0,22,67,0,16.6,34.799999,1.015899485840255,3.383891703673411,821.79999,1.017,.0052,.0046000001,2,40.54295394787458,0
1,23,67,0,13.8,44.200001,.6210925508990482,4.290360701259882,500.79999,.5988,.0286,.0052,1,19.95966682863337,0
0,23,67,0,17.6,45.200001,1.279989663511894,4.012231624718526,603.79999,.64859998,.060400002,.0048000002,2,40.54295394787458,0
0,25,67,0,3.4,2.2,.1760377963872008,.7588132578634179,488.79999,.49599999,.048599999,.0046000001,1,19.95966682863337,0
0,25,67,0,5.8,19.4,.3090896062029965,3.284917210521168,521.79999,.52179998,.090800002,.0080000004,2,40.54295394787458,0
0,27,67,0,1,0,0,,,0,.00066666666,.0040000002,1,19.95966682863337,0
0,27,67,0,0,1,0,,,0,.001,.0020000001,2,40.54295394787458,0
0,28,67,0,6.2,7,.1244432190477424,1.233067999637727,381.79999,.3818,.00060000003,.00020000001,1,19.95966682863337,0
0,28,67,0,8.4,13.8,.5312814101850746,1.184105253459412,412.39999,.41240001,.0022,.00060000003,2,40.54295394787458,0
0,29,67,0,2,3.4000001,.063474784866866,.520610426916617,143.2,.1434,.00020000001,0,1,19.95966682863337,0
0,29,67,0,2,3.4000001,.106118231619623,.5088728634796941,163.2,.16319999,.001,0,2,40.54295394787458,0
0,30,67,0,2,4.1999998,.9931539198783353,1.893050171235085,,0,0,0,1,19.95966682863337,0
0,30,67,0,1.4,4,.0002587659156988,.0778118685972382,,0,0,0,2,40.54295394787458,0
0,31,67,0,1,0,0,,,0,.81759995,.0414,1,19.95966682863337,0
0,31,67,0,1,0,0,,18,.017999999,1.6546,.0504,2,40.54295394787458,0
0,32,67,0,19.2,42.799999,.6917139767196999,4.300628168099759,260,.3976,.4524,.032000002,1,19.95966682863337,0
0,32,67,0,25.6,57.799999,1.821021510290243,3.342547747751761,382,.4262,.77459997,.062600002,2,40.54295394787458,0
0,33,67,0,0,,.0274986798035431,.2809894602705368,,0,0,0,1,19.95966682863337,0
0,33,67,0,0,0,0,.1871419191350703,,0,0,0,2,40.54295394787458,0
0,34,67,0,1.8,2.5999999,.0688186266574065,.3457336990364113,66.800003,.066800006,.00060000003,.00020000001,1,19.95966682863337,0
0,34,67,0,2,4.1999998,.0415480534803326,.3710235990847083,46.400002,.046400003,.00060000003,.00040000002,2,40.54295394787458,0
0,36,67,0,8.800000000000001,8.3999996,.0154469345104165,.8106255478762826,143.2,.1532,.0066,.0034,1,19.95966682863337,0
0,36,67,0,7.4,6.5999999,.082804210341912,.9150070708275955,129.8,.1322,.0144,.0046000001,2,40.54295394787458,0
0,37,67,1,24.4,148.2,3.973482102275707,12.51716828474661,472.79999,.491,4.6283998,.24460001,1,19.95966682863337,0
0,37,67,1,23.4,201,9.15858058985021,8.394846192789231,688,.69879997,7.5927997,.28079998,2,40.54295394787458,1
0,38,67,0,5.2,3.5999999,.0227558214166823,.8761841617160271,246,.27079999,.0154,.0026,1,19.95966682863337,0
0,38,67,0,6.2,13,.1679049368806518,1.313612674789521,354.79999,.36520001,.10219999,.0076000001,2,40.54295394787458,0
0,39,67,0,8.199999999999999,32,.5043952785615383,2.86929402546367,479.39999,.47939998,.3646,.029200001,1,19.95966682863337,0
0,39,67,0,6.8,38.200001,.6976829368191113,2.425889177086707,433.20001,.4332,1.228,.061799999,2,40.54295394787458,0
0,41,67,0,0,3,.0765410330940124,1.816831946825462,9.6000004,.0096000005,0,0,1,19.95966682863337,0
0,41,67,0,.2,.2,.0043233300678009,.9457230046296281,32.400002,.032400001,0,0,2,40.54295394787458,0
0,42,67,0,23.4,58.599998,.6871004547815928,7.283911283889994,2382.6001,2.3826001,.0026,.0014,1,19.95966682863337,0
0,42,67,0,26,71,.7616139326056348,6.878413950873038,1763.4,1.7634001,.02,.0040000002,2,40.54295394787458,0
0,43,67,0,.8,3.5999999,0,,,0,0,0,1,19.95966682863337,0
0,43,67,0,1,.2,0,,,0,0,0,2,40.54295394787458,0
0,44,67,0,6,6.1999998,.0555175616836164,2.50317151917689,125.4,.32679999,.001,.0022,1,19.95966682863337,0
0,44,67,0,7,7,.0439977844136999,1.879918675628262,251.2,.34639999,.0052,.0046000001,2,40.54295394787458,0
0,45,67,0,2.8,4.4000001,.0162481625175737,1.316017612398735,72.400002,.082599998,.001,.0022,1,19.95966682863337,0
0,45,67,0,3.4,7.5999999,.0977048650057385,1.170467391912003,73.599998,.0766,.0052,.0046000001,2,40.54295394787458,0
0,47,67,0,1,2.2,0,,,0,.00060000003,0,1,19.95966682863337,0
0,47,67,0,.2,.2,0,,,0,.0034,.00040000002,2,40.54295394787458,0
0,48,67,0,8.199999999999999,39,.4256118731144776,2.038164327336154,1388,1.3944,.023,.0024000001,1,19.95966682863337,0
0,48,67,0,8.4,35.799999,.6181729372391278,2.455250042979201,1050.4,1.0528001,.052999999,.0071999999,2,40.54295394787458,0
0,49,67,0,2,6.8000002,.0159765703872579,1.207485714741592,454.20001,.54979998,.00020000001,.00020000001,1,19.95966682863337,0
0,49,67,0,1.8,7,.0711863729986709,1.349726887510345,406.79999,.44760001,.003,0,2,40.54295394787458,0
0,50,67,0,0,4.8000002,.077230978113302,.4441813205409854,2,.013,0,0,1,19.95966682863337,0
0,50,67,0,1,9.3999996,.3774152968728993,2.280626854604098,58.599998,.063000001,0,0,2,40.54295394787458,0
0,56,67,0,20.4,108.4,.7938055661041193,8.40900077029807,2477.6001,2.4776001,.0274,.0078000003,1,19.95966682863337,0
0,56,67,0,24.6,127.6,1.575659112732654,7.492231343182485,2312.8,2.372,.17919999,.0396,2,40.54295394787458,0
0,3,68,0,2,2.8,1.757524925285376,13.95493720891501,141.8,.1418,.0024000001,.0027999999,1,20.88850754957999,0
0,3,68,0,2,6.1999998,.4719996807281037,4.120759580747423,285,.285,.0020000001,.0027999999,2,38.29429283334522,0
0,4,68,0,3,4,1.093307220872697,4.341604620448475,20,.060400002,.00060000003,0,1,20.88850754957999,0
0,4,68,0,2.2,4.5999999,.3461871471254216,1.528898896014991,22.200001,.1008,.00020000001,.00060000003,2,38.29429283334522,0
0,5,68,0,12.4,20,.0388129621931724,.2468026142614085,822.59998,1.4524,.0092000002,.0034,1,20.88850754957999,0
0,5,68,0,11.6,21.4,.1383870834207608,2.95803468698603,489.20001,1.031,.017999999,.0068000001,2,38.29429283334522,0
0,7,68,0,7.4,16.6,0,0,444.79999,.44479999,.0092000002,.0034,1,20.88850754957999,0
0,7,68,0,10.4,24.799999,.3462213895149339,2.414407522438498,622.40002,.62240005,.017999999,.0068000001,2,38.29429283334522,0
0,9,68,0,0,,0,,1,.001,.003,0,2,38.29429283334522,0
0,10,68,0,0,,.0004395604394309,1.268163763952485,304,.30399999,.0032000002,.00040000002,1,20.88850754957999,0
0,10,68,0,0,,0,,264,.264,.0089999996,.001,2,38.29429283334522,0
0,12,68,1,27,109.4,3.705085245344176,12.98898044534171,837,1.0488,6.2914,.21880001,1,20.88850754957999,0
0,12,68,1,31.6,147.8,7.428145480783047,10.70875176450584,757.40002,.96399999,11.706,.3066,2,38.29429283334522,1
0,13,68,1,14.2,106.4,5.967418642481876,6.985451496686352,614.59998,.6864,2.8731999,.13160001,1,20.88850754957999,0
0,13,68,1,25,160.60001,11.97928490541032,10.89907591782258,841,.95039999,6.3740001,.20460001,2,38.29429283334522,1
0,14,68,0,2.2,5.5999999,0,0,,0,0,.00040000002,1,20.88850754957999,0
0,14,68,0,2.8,6.4000001,.0623765026317223,.6688952455456262,150.33333,.15033333,.00060000003,.00040000002,2,38.29429283334522,0
0,17,68,0,14.4,28.4,.6078411548346351,5.776110489019405,2029.8,2.0324001,.0112,.0032000002,1,20.88850754957999,0
0,17,68,0,17.2,53,.8896841984072602,5.052215951347772,1933.6,1.9405999,.051599998,.0086000003,2,38.29429283334522,0
0,18,68,0,4.4,9.3999996,.2389728893648976,1.18301711505814,87.800003,.2288,.00060000003,.00060000003,1,20.88850754957999,0
0,18,68,0,7,17.4,.2349819046479445,1.740959688154162,179,.27879998,.0014,.00020000001,2,38.29429283334522,0
0,20,68,0,12.8,25,.3628260313798268,3.130113569344431,430.39999,.5248,.020200001,.0034,1,20.88850754957999,0
0,20,68,0,13,41.599998,1.095366285388898,3.223246504516301,483.39999,.6336,.079999998,.0092000002,2,38.29429283334522,0
0,21,68,0,14.8,55.599998,2.122986687594667,5.593816342287543,303,.303,.8082,.054599997,1,20.88850754957999,0
0,21,68,0,19.6,84.199997,4.042328141474013,5.994328078277796,578.79999,.57879996,1.9662,.089000002,2,38.29429283334522,0
0,22,68,0,19,28.799999,0,0,1439.2,2.8912001,.0092000002,.0034,1,20.88850754957999,0
0,22,68,0,18.2,59.200001,1.240928957972995,5.564445317243506,998.59998,1.9355999,.017999999,.0068000001,2,38.29429283334522,0
0,23,68,1,15.6,65.199997,3.242477625430619,4.708584665402389,659.20001,.92900002,.0186,.0046000001,1,20.88850754957999,0
0,23,68,1,18.8,75.599998,3.327473320943714,5.193158910812494,649,.99659997,.039999999,.0092000002,2,38.29429283334522,1
0,25,68,0,9.6,27.799999,.5375564496429472,4.029460282026166,1152.8,1.1694,.16419999,.0136,1,20.88850754957999,0
0,25,68,0,14.4,65.800003,2.560521323545724,4.712657347159018,821.59998,.84979999,.17119999,.022399999,2,38.29429283334522,0
0,27,68,0,5.8,7.4000001,.202444445372892,1.197651134125026,36.200001,.18099999,.00060000003,.00060000003,1,20.88850754957999,0
0,27,68,0,8.199999999999999,11.4,.1872164991427536,1.629168118685249,63.599998,.16419999,.0014,.00020000001,2,38.29429283334522,0
0,28,68,0,4.4,22.200001,0,,386.60001,.38660002,.001,.001,1,20.88850754957999,0
0,28,68,0,8.4,16.6,.6253151449425285,1.345767087922219,337.20001,.33720002,.0052,.0022,2,38.29429283334522,0
0,29,68,0,8.4,16.6,0,0,767.40002,.9296,0,.00020000001,1,20.88850754957999,0
0,29,68,0,10.8,22,.408670871396884,2.608891613625524,639.59998,.78079998,0,.00020000001,2,38.29429283334522,0
0,32,68,0,19.8,31,.3855545986352257,4.447526079198409,420.39999,.93800002,.16160001,.0208,1,20.88850754957999,0
0,32,68,0,21,40.599998,.7312911329247235,4.065053506429255,528,1.4978,.32440001,.0274,2,38.29429283334522,0
0,33,68,0,5,40.599998,0,.0334154491751481,1,.001,0,0,1,20.88850754957999,0
0,33,68,0,0,21.799999,.0241293271114118,.4529475270633217,81,.081,0,0,2,38.29429283334522,0
0,34,68,0,3.4,2.8,.0039503385994864,.1133270168943311,216,.30220002,.00060000003,.00060000003,1,20.88850754957999,0
0,34,68,0,3.4,4.1999998,.0181034380301931,.4890904094858337,172.39999,.2024,.0016000001,.001,2,38.29429283334522,0
1,35,68,0,9.6,61.799999,3.896571021747147,9.046191282963674,671.59998,.67159998,.16160001,.0066,1,20.88850754957999,0
1,35,68,0,10.2,73.400002,2.953253040256765,5.470581283809782,663.79999,.6638,.40360001,.0088,2,38.29429283334522,0
0,36,68,1,6.8,10.4,.1016416331652376,2.028767432098318,703,.77240002,.013,.0041999999,1,20.88850754957999,0
0,36,68,1,8.199999999999999,25,.4383630222715342,2.669608225759396,663.79999,.73900002,.026000001,.0086000003,2,38.29429283334522,1
0,37,68,0,24.4,120.2,5.309837593778668,13.14205442328739,362,.43439999,5.5370002,.26120001,1,20.88850754957999,0
0,37,68,0,28.6,180,10.17280417969176,15.32707509871095,687.79999,.75940001,9.4757996,.34,2,38.29429283334522,0
0,38,68,1,30.2,53,.0906623106501976,.233513513496,1613.2,1.6131999,.023600001,.0035999999,1,20.88850754957999,0
0,38,68,1,16,47,.5450071622710039,3.398451203148907,1202.2,1.2021999,.085599996,.010600001,2,38.29429283334522,1
0,39,68,0,16.4,39.599998,.4796701088643149,3.98425528283949,595,.59500003,.3502,.023600001,1,20.88850754957999,0
0,39,68,0,18,66.800003,.6669385399468172,5.200548079017524,592.59998,.59259999,1.233,.058400001,2,38.29429283334522,0
0,41,68,0,0,,0,,153,.153,0,0,2,38.29429283334522,0
1,42,68,0,31.6,87.599998,.8178693846256172,10.44104119064405,4085.8,4.0858002,.0154,.0012000001,1,20.88850754957999,0
0,42,68,0,33,85.400002,4.754971608100306,10.16507531048362,3370.6001,3.3706,.0262,.0038000001,2,38.29429283334522,0
0,44,68,0,8,18.4,0,0,554.40002,.76520002,.0092000002,.0034,1,20.88850754957999,0
0,44,68,0,8,19.4,.0936779156922718,2.116004484628646,466.20001,.75640005,.017999999,.0068000001,2,38.29429283334522,0
0,45,68,0,3.333333333333333,5,0,,83.199997,.092800006,.0092000002,.0034,1,20.88850754957999,0
0,45,68,0,2,9.3999996,.2864791482345669,.7075767179423101,5.4000001,.0082,.017999999,.0068000001,2,38.29429283334522,0
0,46,68,0,4.6,3.5999999,0,.0098901098871945,0,.65820003,0,0,1,20.88850754957999,0
0,46,68,0,5.6,11.8,.3198590240988157,1.351506786474298,0,.52359998,0,0,2,38.29429283334522,0
0,47,68,0,0,,0,.0208791208729661,,0,0,0,1,20.88850754957999,0
0,48,68,0,0,,1.472395968874785,8.03080324406552,1418.2,1.5494,.014,.003,1,20.88850754957999,0
0,48,68,0,20.6,56.599998,1.120445274051516,5.263685062267605,1113.4,1.3111999,.043400001,.0052,2,38.29429283334522,0
0,49,68,0,5.6,16,.2657652380402766,3.665522291129347,748.40002,1.217,.00020000001,0,1,20.88850754957999,0
0,49,68,0,4.4,17.6,.1910157118720216,2.904869917738768,601,.8804,.0046000001,0,2,38.29429283334522,0
0,50,68,0,0,.5,0,0,21.75,.021749999,0,0,1,20.88850754957999,0
0,50,68,0,0,1,0,.4550537855962051,237,.237,0,0,2,38.29429283334522,0
1,56,68,0,41,140.8,3.509683347118502,14.41332377054679,4667.6001,4.6987996,.082999997,.016000001,1,20.88850754957999,0
1,56,68,0,50.2,167.8,6.260098826786588,13.70245749509925,3525.8,3.5283999,.4312,.054200001,2,38.29429283334522,0
0,3,69,0,2,13.4,.3853096475472897,.8004509140364729,454.79999,.45479998,.00060000003,.00040000002,1,9.648683145654168,0
0,3,69,0,5,20,.5171894963065663,1.240926003228999,336.79999,.33679998,.00060000003,.00040000002,2,13.84385700167441,0
0,4,69,0,2,2.4000001,.0006864988556856,.3848488472439252,49,.088199995,.00020000001,.00040000002,1,9.648683145654168,0
0,4,69,0,2.8,1.4,.0295695597289877,.2836057209205277,8.8000002,.0112,.00040000002,0,2,13.84385700167441,0
0,5,69,0,6.2,14.4,.0794158473324407,2.166317396705696,1164.4,1.4571999,.021,.0044,1,9.648683145654168,0
0,5,69,0,5.2,19.200001,.0502941047333936,1.444184614623524,675.40002,.68379998,.0394,.0022,2,13.84385700167441,0
0,7,69,0,5.4,10.2,.289914411570924,.7438115037616192,283.20001,.28320003,.021,.0044,1,9.648683145654168,0
0,7,69,0,6.4,11.8,.0857717120113191,1.200892131573164,427.60001,.4276,.0394,.0022,2,13.84385700167441,0
0,10,69,0,2.8,2.5999999,.0009153318075808,.4865952459998769,22,.022,.0012000001,.00060000003,1,9.648683145654168,0
0,10,69,0,3,7,0,,87,.086999997,.014333333,.0016666666,2,13.84385700167441,0
0,11,69,0,0,,0,0,,0,0,0,2,13.84385700167441,0
0,12,69,0,27,185.2,6.76400041678959,11.2939262547196,1126.2,1.263,6.9638,.21519999,1,9.648683145654168,0
0,12,69,1,22.6,181.39999,6.129160422371713,12.07949140316806,1215,1.2201999,10.819401,.2176,2,13.84385700167441,0
0,13,69,0,14.8,111.2,1.964496233653977,9.097339489153196,645.20001,.68199998,2.6924,.083800003,1,9.648683145654168,0
0,13,69,0,14.6,152,3.536288747147616,9.189396747114637,854.20001,.85519999,4.5794001,.1134,2,13.84385700167441,0
0,14,69,0,0,,0,.0594338007052678,,0,0,0,1,9.648683145654168,0
0,17,69,0,4.4,17,.2342392721117611,1.389491104558566,634.79999,.64779997,.011,.00060000003,1,9.648683145654168,0
0,17,69,0,1.8,9.8000002,.0509618852469492,.5379762549900898,16,.0164,.021,.00060000003,2,13.84385700167441,0
0,20,69,0,3.6,5.4000001,.0249583110114811,1.057595954147101,172.2,.2304,.0038000001,.00020000001,1,9.648683145654168,0
0,20,69,0,0,,.0080856555721107,.0152463082508656,9.1999998,.0098000001,.0061999997,0,2,13.84385700167441,0
0,21,69,0,0,0,.0120820371822181,.0049411517029864,,0,.1338,.0032000002,1,9.648683145654168,0
0,22,69,0,9.800000000000001,26.6,.2133882115253497,2.49450655038243,2693.3999,3.0922,.021,.0044,1,9.648683145654168,0
0,22,69,0,6.8,29.200001,.1918529838078471,1.799754072474479,1468.2,1.4788001,.0394,.0022,2,13.84385700167441,0
0,23,69,0,8.199999999999999,20.799999,.4270862712886339,2.226659865865983,1066.2,1.1868,.0044,.00060000003,1,9.648683145654168,0
0,23,69,0,7.6,20.6,.2451429846679194,1.779983226193235,788.59998,.79280001,.0104,.0014,2,13.84385700167441,0
0,24,69,0,0,,.0228833134321276,.0180078164507124,,0,.00075000001,0,1,9.648683145654168,0
0,24,69,0,0,,.0585217414163577,.3278501059165454,,0,.0020000001,0,2,13.84385700167441,0
0,25,69,0,5,18,.2325668091214096,.2907178519268327,330.5,.33050001,.058400001,.0046000001,1,9.648683145654168,0
0,25,69,0,10,33.400002,.6233736270770154,2.607743944325235,586,.58600003,.088199995,.0058000004,2,13.84385700167441,0
0,28,69,0,0,,.1243524192670256,.6264828274418002,24,.024,.001,0,2,13.84385700167441,0
0,29,69,0,2.4,3.2,.063572293181801,.4236530851399925,305,.30500001,.00040000002,0,1,9.648683145654168,0
0,29,69,0,3.2,6.1999998,.1264270638661777,.5993343016942615,336.60001,.33660001,.00020000001,0,2,13.84385700167441,0
0,32,69,0,16.6,24.799999,.1760387761636284,3.275629404754087,628.59998,.69559997,.17739999,.021600001,1,9.648683145654168,0
0,32,69,0,13.6,30.200001,.2700911553109557,2.41750603314262,406.39999,.40739998,.30520001,.022399999,2,13.84385700167441,0
0,33,69,0,0,,.0267692441706077,.1185884688984228,,0,0,0,1,9.648683145654168,0
0,33,69,0,0,,.1862399782762889,1.875600139671304,27,.027000001,0,0,2,13.84385700167441,0
0,34,69,0,0,,0,,.25,.00025000001,.00050000002,0,1,9.648683145654168,0
0,34,69,0,0,,0,,0,0,.0020000001,0,2,13.84385700167441,0
0,35,69,0,7,44.799999,.4384341806310477,4.254018110642622,651.59998,.6516,.48699999,.0146,1,9.648683145654168,0
0,35,69,0,9.199999999999999,62.400002,.8537566157408092,4.11344013012406,554.79999,.55479997,.81020004,.0142,2,13.84385700167441,0
0,36,69,0,5,7.8000002,.0299072785540133,1.306877253228924,784.20001,.86120003,.0046000001,.0018,1,9.648683145654168,0
0,36,69,0,5.4,14.8,.2298232531050912,.9040495887451631,423.39999,.4258,.0154,.0044,2,13.84385700167441,0
0,37,69,0,15.2,62.400002,2.572898757729497,4.908958629798302,384.39999,.40820003,2.0648,.097199999,1,9.648683145654168,0
0,37,69,0,15,68,4.045499645171152,5.786680727544254,353.39999,.354,3.9196,.119,2,13.84385700167441,0
0,38,69,0,2.6,5.5999999,.0404799440899159,.4284263517881521,3.5,.0035000001,.012399999,.00060000003,1,9.648683145654168,0
0,38,69,0,3,6.5999999,.0997754536310889,.1983316429770961,52.799999,.0528,.038200002,.00080000004,2,13.84385700167441,0
0,39,69,0,7.8,32.200001,.9551198193858702,2.490752485249019,408.39999,.4084,.81279999,.0266,1,9.648683145654168,0
0,39,69,0,7.8,37.400002,.7450825733193718,2.747202321572122,547,.54699999,1.9448,.039999999,2,13.84385700167441,0
0,41,69,0,0,,0,.2329204687764618,,0,0,0,1,9.648683145654168,0
0,41,69,0,0,,0,.874903036001982,.75,.00075000001,0,0,2,13.84385700167441,0
0,42,69,0,13.2,47,.7263993989542612,1.993477480287041,1416.2,1.4161999,.0046000001,.0016000001,1,9.648683145654168,0
0,42,69,0,14.8,65.599998,.7052931837862473,2.972397851346049,1253,1.253,.015,.0014,2,13.84385700167441,0
0,44,69,0,5.6,20,.1053100134235063,2.21482110577533,632.40002,.85479999,.021,.0044,1,9.648683145654168,0
0,44,69,0,5.8,24,.2013578188508438,1.921108074939988,432.20001,.43939999,.0394,.0022,2,13.84385700167441,0
0,48,69,0,3,13,.150363994550946,1.022334117681683,781.59998,.7816,.0134,.0014,1,9.648683145654168,0
0,48,69,0,5.4,22.200001,.3632311856041083,1.569669080370392,482.20001,.48220003,.0252,.0054000001,2,13.84385700167441,0
0,49,69,0,1.4,2.4000001,.0129677587568041,.8483967098494757,.40000001,.088800006,0,0,1,9.648683145654168,0
0,49,69,0,.5,0,.0365808588662096,.1225236458004914,0,.0043333336,.00033333333,0,2,13.84385700167441,0
0,50,69,0,0,0,.0205475386084166,.1275605453789043,293.5,.29350001,0,0,1,9.648683145654168,0
0,50,69,0,1.6,12.6,.0659874492489188,1.515010775186047,520.40002,.52040005,0,0,2,13.84385700167441,0
0,53,69,0,0,3,0,,,0,.0020000001,0,1,9.648683145654168,0
0,56,69,0,9.6,26.200001,.1019340186495634,2.753348861380663,1128.6,1.1286,.024600001,.0026,1,9.648683145654168,0
0,56,69,0,13,47.400002,.2039233272264422,3.182660417885204,987.79999,.9878,.062600002,.0074,2,13.84385700167441,0
0,1,70,0,0,0,0,,,0,0,0,2,34.25735685581078,0
0,2,70,0,32.2,117.6,2.291907052799822,19.6972291746985,1229.4,1.2761999,.18539999,.0206,1,19.18839969497729,0
0,2,70,0,24.4,113.2,3.862245279602072,6.211025180375254,1195,1.1950001,.4014,.025799999,2,34.25735685581078,0
